803,,B,F,4/3/2018,Liam's Map,Boleyn,Proud Citizen,Boleyn,"Eisaman Equine, Agent",KY,7,out,,,Withdrawn,Out,,Out,6/4/2020,Eisaman Equine
804,,B,C,4/8/2018,Maclean's Music,Boom Town Sally,Yes It's True,BoomTownSally,"Best A Luck Farm LLC, Agent VI",KY,3,10.0,39,6/4,"Sallusto & Albina, Agent","170,000",,,,Best A Luck Farm LLC
805,,B,C,2/17/2018,Union Rags,Bouquet Booth,Flower Alley,BouquetBooth,"Harris Training Center LLC, Agent VII",KY,13,out,,,Withdrawn,Out,,Out,5/29/2020,Harris Training Center LLC
806,,DB/BR,F,3/9/2018,Central Banker,Box Office Smash,Dixie Union,BoxOfficeSmash,"Coastal Equine LLC (Jesse Hoppel), Agent II",NY,A,out,,,Withdrawn,Out,,Out,4/1/2020,Coastal Equine LLC
807,Nancy Work,B,F,3/1/2018,Outwork,Brave Cause,Giant's Causeway,BraveCause,"Omega Farm, Agent",KY,H,22.3,45,6/4,Wayne Spalding,"18,000",PS,,,Omega Farm
808,,CH,F,2/21/2018,Hard Spun,Brave Destiny,Quiet American,BraveDestiny,"Randy Miles, Agent XX",ON,18,10.3,42,6/4,"Christina R. Jelm, Agent","90,000",,,,Miles Randy
809,Easton Rocks,B,C,4/27/2018,Declaration of War,Bridgette Bordeaux,Medaglia d'Oro,BridgetteBordeaux,"Wavertree Stables, Inc. (Ciaran Dunne), Agent II",KY,5,21.3,83,6/4,"70,000",Not Sold,,,,"Wavertree Stables, Inc."
810,,DB/BR,C,3/15/2018,Cairo Prince,Broad Miss,Include,BroadMiss,"de Meric Sales, Agent XI",KY,12,10.3,116,6/4,"Juan Vazquez, Agent for Richie's World Stables LLC","28,000",,,,de Meric Sales
811,,B,F,4/5/2018,Union Rags,Broadway Gal,Congrats,BroadwayGal,Ocala Stud,FL,4,22.2,76,6/4,"Clap Embroidery, LLC","33,000",,,,Ocala Stud
812,Imtakinittothebank,CH,C,1/26/2018,Greatness,Broadway Martha,Broad Brush,BroadwayMartha,"Gayle Woods, Agent V",FL,6,out,,,Withdrawn,Out,,Out,5/20/2020,Woods Gayle
813,,B,C,1/25/2018,Distorted Humor,Bronx City Girl,Yankee Gentleman,BronxCityGirl,"Old South Farm LLC, Agent",KY,9,out,,,Withdrawn,Out,,Out,6/11/2020,Old South Farm LLC
814,,DB/BR,C,2/11/2018,Dialed In,Bronze Charmer,Volponi,BronzeCharmer,"Winners Circle Thoroughbreds LLC, Agent",KY,A,21.3,70,6/4,Victor Martinez,"75,000",,,,Winners Circle Thoroughbreds LLC
815,,B,F,2/6/2018,Jess's Dream,Brown Glaze,War Front,BrownGlaze,Ocala Stud,FL,4,out,,,Withdrawn,Out,,Out,5/19/2020,Ocala Stud
816,,B,F,3/11/2018,American Pharoah,Bubbles and Babies,A.P. Indy,BubblesandBabies,"de Meric Sales, Agent XLI",ON,12,out,,,Withdrawn,Out,,Out,6/4/2020,de Meric Sales
817,Kikkerland,B,C,4/2/2018,Maclean's Music,Buccella,Corinthian,Buccella,"Hidden Brook, Agent III",NY,7,out,,,Withdrawn,Out,,Out,4/20/2020,Hidden Brook Farm
818,,B,F,1/27/2018,Speightstown,Bureau de Change,Exchange Rate,BureaudeChange,"Scanlon Training & Sales, Agent XII",KY,2,out,,,Withdrawn,Out,,Out,5/27/2020,Scanlon Training Center
819,,CH,F,4/26/2018,Will Take Charge,Butterfly Soul,Henny Hughes,ButterflySoul,"Hidden Brook, Agent VIII",KY,7,out,,,Withdrawn,Out,,Out,5/31/2020,Hidden Brook Farm
820,,GR/RO,C,2/5/2018,Nyquist,Cabana,Flatter,Cabana,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXI",KY,5,21.4,60,6/4,Kuehne Racing,"60,000",PS,,,"Wavertree Stables, Inc."
821,,DB/BR,C,5/6/2018,Orb,Cabaret Starlet,Tale of the Cat,CabaretStarlet,RiceHorse Stable (Brandon & Ali Rice),NY,17,10.1,55,6/4,M K Racing.,"40,000",,,,RiceHorse
822,,B,C,3/23/2018,Air Force Blue,Cabbage Key,A.P. Indy,CabbageKey,"Scanlon Training & Sales, Agent X",KY,2,21.1,19,6/4,Victor Martinez,"180,000",,,,Scanlon Training Center
823,,GR/RO,F,4/28/2018,Orb,Cable,Dynaformer,Cable,"Altamira Stable LLC, Agent III",KY,3,21.4,130,6/4,Mark Norman,"21,000",,,,Altamira Stable LLC
824,,B,F,1/22/2018,Outwork,Cabo Time,Grand Slam,CaboTime,J V C Training and Sales (Jorge and Maria Villagomez),KY,19,10.2,102,6/4,Drawing Away Stable,"29,000",,,,J V C Training and Sales
825,,B,F,3/3/2018,Runhappy,Cake Baby,Stormy Atlantic,CakeBaby,"Sequel Bloodstock, Agent II",KY,9,out,,,Withdrawn,Out,,Out,4/20/2020,Sequel Bloodstock
826,,B,C,3/25/2018,Empire Maker,California Spirit,Tale of the Cat,CaliforniaSpirit,"Envision Equine, Agent I",KY,D,10.1,38,6/4,"Steven W. Young, Agent","330,000",,,,Envision Equine
827,Forever Boss,CH,F,3/24/2018,Tapiture,Calma Prado,El Prado (IRE),CalmaPrado,"Peggy S. Dellheim LLC, Agent III",KY,G,10.2,103,6/4,"Kenneth McPeek, Agent","23,000",,,,Dellheim Peggy S.
828,One Glamorous Gal,CH,F,1/31/2018,Macho Uno,Camielee,Harlan's Holiday,Camielee,"Top Line Sales LLC, Agent XXXIX",OH,14,out,,,Withdrawn,Out,,Out,2/19/2020,Top Line Sales
829,,DB/BR,C,4/11/2018,More Than Ready,Candlelightdinner,Slew Gin Fizz,Candlelightdinner,Ocala Stud,FL,4,21.1,18,6/4,"Steven W. Young, Agent","175,000",,,,Ocala Stud
830,,DB/BR,F,2/27/2018,Not This Time,Candystand,Candy Ride (ARG),Candystand,"de Meric Sales, Agent XXX",KY,12,10.1,27,6/4,Flying Horses Investment Group Corp,"37,000",,,,de Meric Sales
831,,B,C,1/31/2018,Super Saver,Capar Girl,Munnings,CaparGirl,"Pick View LLC, Agent XIV",KY,3,21.1,6,6/4,Joseph Besecker,"60,000",PS,,,Pick View LLC
832,,DB/BR,C,5/2/2018,Union Rags,Capeslew (IRE),Cape Cross (IRE),CapeslewIRE,"Off the Hook LLC, Agent IX",KY,13,out,,,Withdrawn,Out,,Out,4/22/2020,Off the Hook LLC
833,,CH,C,5/5/2018,Mark Valeski,Caption,Distorted Humor,Caption,"Top Line Sales LLC, Agent XLIII",KY,14,10.2,63,6/4,"13,000",Not Sold,,,,Top Line Sales
834,,B,F,2/20/2018,Outwork,Carbon Beach,Bluegrass Cat,CarbonBeach,"Grassroots Training & Sales LLC, Agent",KY,J,out,,,Withdrawn,Out,,Out,6/4/2020,Grassroots Training & Sales LLC
835,Goodwill Kitten,B,F,4/3/2018,Kitten's Joy,Cardinalli,Capote,Cardinalli,"Woodford Thoroughbreds, Agent II",KY,17,21.3,115,6/4,"West Bloodstock, Agent for Repole Stable, Inc.","80,000",,,,Woodford Thoroughbreds
836,,B,C,2/14/2018,Orb,Carleton Grinnell,Royal Academy,CarletonGrinnell,"Randy Miles, Agent V",KY,18,10.3,85,6/4,Alfonso Cammarota,"15,000",,,,Miles Randy
837,,DB/BR,F,3/5/2018,Munnings,Carmel Beauty,Arch,CarmelBeauty,"Gene Recio, Agent V",KY,17,10.0,47,6/4,"John Sacco, Agent for Mary Ellen Biamonte","80,000",,,,Recio Gene
838,,B,F,2/19/2018,Street Boss,Carmen's Mystery,War Front,CarmensMystery,"Scanlon Training & Sales, Agent for Excel Bloodstock (Bruno DeBerdt)",CA,2,21.0,62,6/4,Jeff Ganje,"52,000",,,,Scanlon Training Center
839,,DB/BR,C,3/6/2018,Uncaptured,Carolina Squirrel,Snuck In,CarolinaSquirrel,"Dean's List, Agent I",FL,H,10.2,92,6/4,William Heatter,"10,000",,,,Dean's List
840,,B,F,5/1/2018,Frosted,Carolyn's Cat,Forestry,CarolynsCat,"Kings Equine, Agent XVI",KY,1,9.4,52,6/4,"Oracle Bloodstock, Agent for Radley Equine, Inc.","180,000",,,,Kings Equine
841,,DB/BR,C,3/13/2018,Upstart,Cascina,Dixie Union,Cascina,"Brick City Thoroughbreds, Agent II",FL,19,out,,,Withdrawn,Out,,Out,3/26/2020,Brick City Thoroughbreds
842,Rombauer,B,C,4/17/2018,Twirling Candy,Cashmere,Cowboy Cal,Cashmere,"Eddie Woods, Agent LXXI",KY,11,out,,,Withdrawn,Out,,Out,4/20/2020,Woods Eddie
843,,DB/BR,F,4/3/2018,Summer Front,Cash Reserve,Distorted Humor,CashReserve,"Ocala Stud, Agent",FL,4,out,,,Withdrawn,Out,,Out,5/27/2020,Ocala Stud
844,,B,C,4/22/2018,Fed Biz,Cash's Girl,Northern Afleet,CashsGirl,"Randy Bradshaw, Agent VIII",KY,18,out,,,Withdrawn,Out,,Out,6/9/2020,Bradshaw Randy
845,,DB/BR,C,4/10/2018,Macho Uno,Casting Director,Bernardini,CastingDirector,Grassroots Training & Sales LLC,KY,J,out,,,Withdrawn,Out,,Out,6/4/2020,Grassroots Training & Sales LLC
846,,CH,F,2/27/2018,Justin Phillip,Catch My Fancy,Yes It's True,CatchMyFancy,"Wavertree Stables, Inc. (Ciaran Dunne), Agent III",KY,5,10.1,123,6/4,Pewter Stable,"40,000",,,,"Wavertree Stables, Inc."
847,,B,F,3/19/2018,Curlin,Catch the Thrill,A.P. Indy,CatchtheThrill,"de Meric Sales, Agent XXVIII",ON,12,10.1,13,6/4,Breeze Easy LLC,"430,000",,,,de Meric Sales
848,,DB/BR,C,2/8/2018,Temple City,Category Seven,Gulf Storm,CategorySeven,"Eisaman Equine, Agent",ON,7,10.2,5,6/4,Bull and Bear Racing Stables,"65,000",,,,Eisaman Equine
849,,B,F,3/24/2018,The Factor,Cave In,Mineshaft,CaveIn,"Eisaman Equine, Agent",KY,7,10.2,43,6/4,The Posse / Jack Damico,"37,000",,,,Eisaman Equine
850,,DB/BR,C,2/9/2018,Kantharos,Cebu,Include,Cebu,"Hartley / DeRenzo Thoroughbreds LLC, Agent",KY,5,out,,,Withdrawn,Out,,Out,5/27/2020,Hartley / DeRenzo Thoroughbreds LLC
851,,B,F,3/15/2018,Air Force Blue,Celebrity Cat,Storm Cat,CelebrityCat,"Tom McCrocklin, Agent VIII",KY,E,21.3,80,6/4,John Fox,"29,000",,,,McCrocklin Tom
852,,CH,F,5/1/2018,Fast Anna,Celestial Legend,City Zip,CelestialLegend,"Woodside Ranch, Agent VII",KY,6,out,,,Withdrawn,Out,,Out,5/31/2020,Woodside Ranch
853,,DB/BR,F,2/28/2018,Hard Spun,Celestial Smile,Tiznow,CelestialSmile,"Julie Davies LLC, Agent XI",KY,20,10.2,57,6/4,"52,000",Not Sold,,,,Davies Julie
854,,GR/RO,F,5/2/2018,Liam's Map,Celtic Craft,Danehill,CelticCraft,"Top Line Sales LLC, Agent XXII",ON,14,10.0,10,6/4,"Forge Ahead Stables, LLC","92,000",,,,Top Line Sales
855,,B,C,3/30/2018,Upstart,Celtic Gift,Van Nistelrooy,CelticGift,Bold Arrow Thoroughbreds,KY,D,out,,,Withdrawn,Out,,Out,6/7/2020,Bold Arrow Thoroughbreds
856,,GR/RO,F,4/2/2018,Cairo Prince,Centennial Cat,Tale of the Cat,CentennialCat,"Altamira Stable LLC, Agent IV",KY,3,21.3,82,6/4,Crown's Way Racing,"30,000",PS,,,Altamira Stable LLC
857,,B,C,2/24/2018,Upstart,Champagne On Tap,Tiznow,ChampagneOnTap,"Paul Sharp, Agent VIII",FL,C,10.2,77,6/4,Frank Rupolo,"20,000",,,,Sharp Paul M.
858,,CH,C,4/16/2018,Union Rags,Charity Ball,Indian Charlie,CharityBall,"Randy Miles, Agent III",KY,18,out,,,Withdrawn,Out,,Out,6/11/2020,Miles Randy
859,,CH,F,3/28/2018,Street Boss,Charity Belle,Empire Maker,CharityBelle,"RiceHorse Stable (Brandon & Ali Rice), Agent II",KY,17,out,,,Withdrawn,Out,,Out,6/4/2020,RiceHorse
860,,B,C,4/27/2018,Goldencents,Charlies Love,Indian Charlie,CharliesLove,"Randy Bradshaw, Agent X",KY,18,10.1,128,6/4,Joseph Besecker,"60,000",PS,,,Bradshaw Randy
861,Kalvinator,CH,C,3/28/2018,Ice Box,Charm Away,Silver Charm,CharmAway,"Crownsway South, Agent I",KY,17,11.0,90,6/4,"Joseph Brocklebank, Agent","20,000",,,,Crownsway South
862,,DB/BR,F,2/20/2018,Street Boss,Charming Becky,Dixie Union,CharmingBecky,"Grassroots Training & Sales LLC, Agent",FL,J,10.1,25,6/4,Stanley Konopka,"35,000",PS,,,Grassroots Training & Sales LLC
863,Circus,DB/BR,C,4/25/2018,Runhappy,Charming N Lovable,Horse Chestnut (SAF),CharmingNLovable,"Hidden Brook, Agent I",KY,7,out,,,Withdrawn,Out,,Out,4/27/2020,Hidden Brook Farm
864,,DB/BR,F,3/24/2018,Overanalyze,Charming Tale,Kingmambo,CharmingTale,"Woodside Ranch, Agent III",KY,6,10.0,44,6/4,"70,000",Not Sold,,,,Woodside Ranch
865,,DB/BR,C,2/1/2018,Carpe Diem,Chasing the Moon,Flower Alley,ChasingtheMoon,"Kings Equine, Agent VI",KY,1,10.3,117,6/4,Marcello Rosa,"12,000",,,,Kings Equine
866,,B,C,5/9/2018,Elusive Quality,Chatique,Deputy Minister,Chatique,"Richwood South LLC (E. J. Sipus, Jr.), Agent",KY,D,21.3,51,6/4,"Michael Lerman, Agent","30,000",,,,Richwood South LLC
867,,B,F,2/18/2018,Palace,Cherokee Windsong,Cherokee Run,CherokeeWindsong,"Top Line Sales LLC, Agent XLVI",KY,14,10.0,28,6/4,Marc Tacher,"77,000",,,,Top Line Sales
868,,DB/BR,C,2/28/2018,Fed Biz,Chestnut Moon,Corinthian,ChestnutMoon,RiceHorse Stable (Brandon & Ali Rice),CA,17,10.1,8,6/4,Eclipse Thoroughbred Partners,"47,000",,,,RiceHorse
869,,CH,F,2/26/2018,Not This Time,Chilling Effect,Gold Fever,ChillingEffect,"Harris Training Center LLC, Agent",KY,13,9.4,22,6/4,"Belladonna Racing II, LLC","200,000",,,,Harris Training Center LLC
870,,CH,C,2/19/2018,Tapiture,Chiloe,Awesome Again,Chiloe,"Harris Training Center LLC, Agent",KY,13,10.2,73,6/4,"Lauren Carlisle, Agent","50,000",,,,Harris Training Center LLC
871,,DB/BR,C,3/23/2018,Mizzen Mast,Chinchilla,Rubiano,Chinchilla,"Best A Luck Farm LLC, Agent II",KY,3,out,,,Withdrawn,Out,,Out,5/30/2020,Best A Luck Farm LLC
872,,CH,C,3/16/2018,Munnings,Chit Chatter,Lost Soldier,ChitChatter,"Eddie Woods, Agent LXV",KY,11,out,,,Withdrawn,Out,,Out,5/27/2020,Woods Eddie
873,Christmas Present,CH,C,4/7/2018,Khozan,Christmas Lights,Citidancer,ChristmasLights,"Journeyman Bloodstock Services, Inc. (Brent & Crystal Fernung), Agent",FL,2,22.1,114,6/4,"Laureles Racing, Inc.","10,000",,,,Journeyman Bloodstock
874,,DB/BR,F,4/6/2018,Candy Ride (ARG),Ciao Bella Luna,Tribal Rule,CiaoBellaLuna,"Woodside Ranch, Agent II",KY,6,10.1,31,6/5,"25,000",Not Sold,,,,Woodside Ranch
875,,B,F,3/21/2018,Social Inclusion,Cinderella's Mind,Afleet Alex,CinderellasMind,De Anda Sales,FL,C,10.3,93,6/4,Matt Zankich,"20,000",,,,De Anda Ricardo
876,,GR/RO,F,3/24/2018,Brody's Cause,Circustown Rose,Wimbledon,CircustownRose,"Envision Equine, Agent I",KY,D,10.2,112,6/4,"14,000",Not Sold,,,,Envision Equine
877,,GR/RO,C,4/27/2018,Nyquist,Citiview,Citidancer,Citiview,"Hartley / DeRenzo Thoroughbreds LLC, Agent I",KY,5,21.0,35,6/4,"60,000",Not Sold,,,,Hartley / DeRenzo Thoroughbreds LLC
878,,B,C,5/8/2018,Laoban,City Scamper,City Zip,CityScamper,"Off the Hook LLC, Agent",NY,13,out,,,Withdrawn,Out,,Out,6/4/2020,Off the Hook LLC
879,Dana's Beauty,DB/BR,F,3/10/2018,Not This Time,City Siren,City Zip,CitySiren,"Blue River Bloodstock, Inc., Agent II",KY,19,21.3,72,6/4,Sarah Russell Stables & TNT Equine Holdings,"70,000",,,,Blue River Bloodstock
880,,B,F,5/8/2018,Nyquist,Classic Neel,El Corredor,ClassicNeel,"Niall Brennan Stables, Agent III",ON,8,out,,,Withdrawn,Out,,Out,6/11/2020,Brennan Niall
881,,B,C,1/26/2018,Star Guitar,Class Included,Include,ClassIncluded,"Golden Rock Thoroughbreds, Agent IV",LA,16,out,,,Withdrawn,Out,,Out,4/17/2020,Golden Rock Thoroughbreds
882,,B,C,2/8/2018,Into Mischief,Classy Grey Lassy,Silver Train,ClassyGreyLassy,"Kings Equine, Agent XVIII",KY,1,10.1,121,6/5,"Juan Vazquez, Agent for Richie's World Stables LLC","37,000",,,,Kings Equine
883,,B,F,3/21/2018,Commissioner,Clever Run,Smart Strike,CleverRun,"Paul Sharp, Agent XVII",KY,C,out,,,Withdrawn,Out,,Out,4/20/2020,Sharp Paul M.
884,,CH,C,5/20/2018,Effinex,Clever Strike,Smart Strike,CleverStrike,Jose Munoz,NY,G,21.3,63,6/5,William Hart,"20,000",,,,Munoz Jose L.
885,,B,C,2/15/2018,Congrats,C'Mon Sister,Successful Appeal,CMonSister,"Kings Equine, Agent for Aaron and Marie Jones LLC",KY,1,10.0,3,6/5,OGMA Investments LLC,"50,000",,,,Kings Equine
886,,DB/BR,F,3/30/2018,More Than Ready,Coal and Ice,Tapit,CoalandIce,"Sequel Bloodstock, Agent V",FL,9,21.2,53,6/5,Harry Rosenblum,"40,000",PS,,,Sequel Bloodstock
887,,GR/RO,F,3/31/2018,Liam's Map,Cocoanut Row,Mineshaft,CocoanutRow,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,out,,,Withdrawn,Out,,Out,6/3/2020,"Wavertree Stables, Inc."
888,,B,F,3/14/2018,Orb,Codetta,Giant's Causeway,Codetta,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXIV",KY,5,out,,,Withdrawn,Out,,Out,4/20/2020,"Wavertree Stables, Inc."
889,,CH,F,2/6/2018,Carpe Diem,Coed Kate,Flower Alley,CoedKate,"S B M Training and Sales, Agent IV",KY,15,out,,,Withdrawn,Out,,Out,4/7/2020,S B M Training and Sales
890,,CH,C,2/4/2018,Carpe Diem,Coffee,El Corredor,Coffee,Q Bar J Thoroughbreds LLC,KY,15,out,,,Withdrawn,Out,,Out,5/13/2020,Q Bar J Thoroughbreds LLC
891,,DB/BR,C,2/20/2018,Street Sense,Colina Verde (BRZ),Know Heights (IRE),ColinaVerdeBRZ,Q Bar J Thoroughbreds LLC,KY,15,out,,,Withdrawn,Out,,Out,6/11/2020,Q Bar J Thoroughbreds LLC
892,,B,C,4/4/2018,Will Take Charge,Colonel Dettwiller,Colonel John,ColonelDettwiller,"Randy Miles, Agent IX",KY,18,out,,,Withdrawn,Out,,Out,6/4/2020,Miles Randy
893,,DB/BR,F,4/4/2018,Midshipman,Colorful Image,Ready's Image,ColorfulImage,"Pick View LLC, Agent XV",OH,3,21.0,112,6/5,Charlie J. Williams LLC,"21,000",PS,,,Pick View LLC
894,,B,F,1/21/2018,Super Saver,Comforter,Nobiz Like Shobiz,Comforter,"Kings Equine, Agent X",KY,1,10.0,97,6/5,"38,000",Not Sold,,,,Kings Equine
895,,GR/RO,C,2/24/2018,Brody's Cause,Comfort Level,Mizzen Mast,ComfortLevel,"Top Line Sales LLC, Agent XXIV",NY,14,10.3,137,6/5,Louis Smith,"30,000",PS,,,Top Line Sales
896,Quantum Quest,B,C,2/17/2018,Gone Astray,Concert Quest,Concerto,ConcertQuest,"Hoppel's Horse & Cattle Co., Inc., Agent I",FL,9,10.3,107,6/5,John P. Warren,"12,000",,,,"Hoppel's Horse & Cattle Co., Inc."
897,,DB/BR,F,5/8/2018,Wicked Strong,Confessa,Repent,Confessa,"Gutierrez Sales, Agent III",KY,16,out,,,Withdrawn,Out,,Out,6/11/2020,Gutierrez Antonio
898,,DB/BR,C,4/18/2018,Broken Vow,Conjuress,Indian Charlie,Conjuress,"Wavertree Stables, Inc. (Ciaran Dunne), Agent I",OH,5,10.2,122,6/5,"12,000",Not Sold,,,,"Wavertree Stables, Inc."
899,,CH,C,4/26/2018,American Pharoah,Conquestadory,Speightstown,Conquestadory,"Brick City Thoroughbreds, Agent X",KY,19,10.1,61,6/5,"Nick J. Hines, Agent","55,000",PS,,,Brick City Thoroughbreds
900,,CH,F,4/23/2018,Frosted,Conquest Soprano,Super Saver,ConquestSoprano,"Sequel Bloodstock, Agent V",NY,9,10.0,6,6/5,"Patrice Miller, EQB, Inc., Agent","50,000",PS,,,Sequel Bloodstock
901,,B,C,5/8/2018,Tourist,Consider Thesource,Notebook,ConsiderThesource,"Paul Sharp, Agent VIII",FL,C,out,,,Withdrawn,Out,,Out,5/27/2020,Sharp Paul M.
902,,DB/BR,F,4/3/2018,Candy Ride (ARG),Control Freak,Giant's Causeway,ControlFreak,"Randy Bradshaw, Agent VIII",KY,18,10.4,120,6/5,Endsley Oaks Farm,"15,000",,,,Bradshaw Randy
903,,B,C,2/20/2018,Cinco Charlie,Cooking Mama,Bandini,CookingMama,"Top Line Sales LLC, Agent XI",KY,14,10.1,119,6/5,Wayne Spalding,"12,000",,,,Top Line Sales
904,,GR/RO,C,2/9/2018,Tiznow,Coppermine,Unbridled's Song,Coppermine,"Paul Sharp, Agent III",PA,C,out,,,Withdrawn,Out,,Out,6/11/2020,Sharp Paul M.
905,,B,C,4/25/2018,Constitution,Corleone,Indian Charlie,Corleone,Grassroots Training & Sales LLC,KY,J,out,,,Withdrawn,Out,,Out,4/27/2020,Grassroots Training & Sales LLC
906,,DB/BR,C,4/9/2018,Street Sense,Cosmic Queen,Stormy Atlantic,CosmicQueen,"Harris Training Center LLC, Agent",KY,13,10.1,15,6/5,"Bruno DeBerdt, Agent","67,000",,,,Harris Training Center LLC
907,,B,C,4/30/2018,Treasure Beach (GB),Countess Proud,Proud Citizen,CountessProud,"CM Thoroughbreds, Agent I",FL,C,21.3,85,6/5,"14,000",Not Sold,,,,CM Thoroughbreds
908,,CH,C,2/15/2018,Noble Mission (GB),Court Appeal,Candy Ride (ARG),CourtAppeal,"Mayberry Farm, Agent IV",KY,B,10.0,59,6/5,"47,000",Not Sold,,,,Mayberry Farm
909,,B,F,3/2/2018,Flintshire (GB),Courtly Lark,Shakespeare,CourtlyLark,"Silvestre Chavez Thoroughbreds, Agent IV",KY,16,10.3,114,6/5,Saffie Joseph,"12,000",,,,Chavez Thoroughbreds Silvestre 
910,,B,C,3/3/2018,Runhappy,Cove,Pine Bluff,Cove,"Paul Sharp, Agent XIX",NY,C,10.2,134,6/5,"42,000",Not Sold,,,,Sharp Paul M.
911,,DB/BR,F,4/7/2018,Vancouver (AUS),Cozinneta,Cozzene,Cozinneta,"Eddie Woods, Agent LXII",KY,11,out,,,Withdrawn,Out,,Out,4/20/2020,Woods Eddie
912,,CH,F,4/26/2018,Speightster,Cozy Cabin,Forest Camp,CozyCabin,"Top Line Sales LLC, Agent XLII",KY,14,out,,,Withdrawn,Out,,Out,6/6/2020,Top Line Sales
913,,CH,C,4/22/2018,Exaggerator,Cozze Up Lady,Cozzene,CozzeUpLady,"Niall Brennan Stables, Agent XLII",KY,8,11.0,94,6/5,"27,000",Not Sold,,,,Brennan Niall
914,,CH,F,2/26/2018,Not This Time,Crafty Blue Kat,Crafty Shaw,CraftyBlueKat,"Kings Equine, Agent II",KY,1,10.1,54,6/5,Oracle Bldstk for Brian Terner/Zilla Racing Stable,"90,000",,,,Kings Equine
915,,GR/RO,F,3/30/2018,Midnight Lute,Crazy Lu,Holy Bull,CrazyLu,"Randy Miles, Agent XV",KY,18,10.2,95,6/5,"40,000",Not Sold,,,,Miles Randy
916,,DB/BR,F,4/13/2018,Nyquist,Critikal Reason,Aptitude,CritikalReason,"Gene Recio, Agent VI",KY,17,10.1,33,6/5,"195,000",Not Sold,,,,Recio Gene
917,,B,F,3/18/2018,Will Take Charge,Crumbs of Comfort,Pulpit,CrumbsofComfort,"Kings Equine, Agent IX",KY,1,out,,,Withdrawn,Out,,Out,4/16/2020,Kings Equine
918,,B,C,4/16/2018,Noble Mission (GB),Cruz to the Top,Distorted Humor,CruztotheTop,"de Meric Sales, Agent XXXVIII",KY,12,10.2,5,6/5,Pro Racing Stable LLC,"17,000",,,,de Meric Sales
919,,CH,F,4/17/2018,Tamarkuz,C R Vexora,Graeme Hall,CRVexora,"Golden Rock Thoroughbreds, Agent II",KY,16,21.1,76,6/5,Fernando Barron,"15,000",PS,,,Golden Rock Thoroughbreds
920,,B,C,4/10/2018,Brody's Cause,Cry At My Wedding,Street Cry (IRE),CryAtMyWedding,"L. G., Agent I",FL,D,10.1,51,6/5,"Mike Pender, Agent for Gary Folgner","20,000",,,,"L. G., Agent"
921,,B,F,4/28/2018,Wicked Strong,Cryptic Message,Cryptograph,CrypticMessage,"Top Line Sales LLC, Agent XLIX",KY,14,10.2,128,6/5,"Bradley Thoroughbreds LLC, Agent","25,000",,,,Top Line Sales
922,,B,F,2/7/2018,Tiznow,Culotte,Sky Mesa,Culotte,"Randy Bradshaw, Agent II",KY,18,10.2,45,6/5,Endsley Oaks Farm,"70,000",,,,Bradshaw Randy
923,,DB/BR,C,2/27/2018,Brody's Cause,Cure for Sale (ARG),Not For Sale (ARG),CureforSaleARG,Gutierrez Sales,NY,16,10.2,52,6/5,"Gary Contessa, Agent for John Moirano","33,000",,,,Gutierrez Antonio
924,,DB/BR,C,3/25/2018,Effinex,Curious Wings,Fusaichi Pegasus,CuriousWings,"de Meric Sales, Agent XXI",NY,12,out,,,Withdrawn,Out,,Out,6/5/2020,de Meric Sales
925,,DB/BR,F,2/18/2018,Uncaptured,Curlamorous,Curlin,Curlamorous,"Hartley / DeRenzo Thoroughbreds LLC, Agent I",FL,5,21.3,103,6/5,Saffie Joseph Jr,"20,000",,,,Hartley / DeRenzo Thoroughbreds LLC
926,Blue Twirlin,CH,F,4/22/2018,Air Force Blue,Curlin N Twirlin,Curlin,CurlinNTwirlin,"All In Line Stables, Agent XI",KY,15,out,,,Withdrawn,Out,,Out,5/19/2020,All In Line Stables
927,,CH,C,4/19/2018,California Chrome,Curlin's Gold,Curlin,CurlinsGold,"Blue River Bloodstock, Inc., Agent II",KY,19,21.4,80,6/5,Expoline Agent,"22,000",PS,,,Blue River Bloodstock
928,,CH,C,2/26/2018,Violence,Curls in Place,Curlin,CurlsinPlace,"Kings Equine, Agent XX",KY,1,out,,,Withdrawn,Out,,Out,4/20/2020,Kings Equine
929,,CH,F,3/5/2018,Lemon Drop Kid,Curry Cat,Tale of the Cat,CurryCat,"Woodford Thoroughbreds, Agent XI",KY,17,out,,,Withdrawn,Out,,Out,4/16/2020,Woodford Thoroughbreds
930,,B,F,4/7/2018,Union Rags,Czechers,Indian Charlie,Czechers,"de Meric Sales, Agent XXIV",KY,12,out,,,Withdrawn,Out,,Out,6/5/2020,de Meric Sales
931,,GR/RO,F,3/25/2018,Oasis Dream (GB),Daisy Miller (GB),Smart Strike,DaisyMillerGB,"Harris Training Center LLC, Agent X",KY,13,10.1,89,6/5,Paddy Gallagher,"35,000",,,,Harris Training Center LLC
932,,CH,C,2/13/2018,Effinex,Dakota Doll,Defrere,DakotaDoll,"Brick City Thoroughbreds, Agent XII",NY,19,out,,,Withdrawn,Out,,Out,6/12/2020,Brick City Thoroughbreds
