hip_number,in_out_status,foaling_year,horse_name,color,sex,foaling_date,sire_name,dam_name,sort_dam,dam_sire,property_line_1,property_line_2,consignor_sort,foaling_area,barn_number,buyer_name,hammer_price,post_sale_indicator,outdate,ut_time,ut_distance,ut_actual_date,ut_group,ut_set,pp_pdf_link
753,O,2023,,B,C,01/27/2023,Adios Charlie,Baliwink,80,Gimmeawink,"Randy Miles, Agent XXXIV",,Randy Miles,FL,19,OUT,,,04/10/2025,,,,,,
754,I,2023,,DB/BR,C,02/20/2023,Unified,Bares Tripper,81,Sky Mesa,"F. Alanis Stables, Agent",,F. Alanis Stables,NY,E,RNA,-37000,,,10.2," 1/8",04/10/2025,1,56,
755,I,2023,,CH,C,04/25/2023,Alternation,Barn Cat,82,Bluegrass Cat,"Eddie Woods, Agent XVII",,Eddie Woods,KY,11,"K.O.I.D. Co., Ltd.",77000,,,10.1," 1/8",04/10/2025,2,64,
756,O,2023,,CH,F,02/05/2023,No Nay Never,Basilicata (IRE),83,Iffraaj (GB),"Majestic, Agent VI",,Majestic,IRE,13,OUT,,,04/09/2025,,,,,,
757,I,2023,,B,F,05/03/2023,Frosted,Bayou Whiz,84,Ghostzapper,Ortega Stables LLC,,Ortega Stables LLC,KY,17,RNA,-22000,,,10.1," 1/8",04/10/2025,2,108,
758,I,2023,,DB/BR,F,05/02/2023,Twirling Candy,Bazley,85,Quality Road,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IV",,Wavertree Stables,KY,5,Say Jay Racing,160000,,,10.0," 1/8",04/10/2025,2,104,
759,I,2023,,B,C,02/08/2023,More Than Ready,Be a Lady,86,Cindago,"Marcial Galan, Agent I",,Marcial Galan,KY,A,"Jeff Kresnak, Agent for Michigan Stables",175000,,,10.0," 1/8",04/10/2025,1,33,
760,I,2023,,CH,C,01/21/2023,Omaha Beach,Beamish,87,Cairo Prince,"Mayberry Farm, Agent",,Mayberry Farm,KY,B,Happy Tenth Stable,65000,,,10.2," 1/8",04/10/2025,2,76,
761,I,2023,,DB/BR,F,04/14/2023,Independence Hall,Beam of Light,88,Twirling Candy,"Wavertree Stables, Inc. (Ciaran Dunne), Agent II",,Wavertree Stables,NY,5,Three Diamonds Farm LLC,60000,,,20.4," 1/4",04/10/2025,3,116,
762,I,2023,,B,F,04/03/2023,Tiz the Law,Bear,89,Super Saver,"de Meric Sales, Agent XVII",,de Meric Sales,KY,12,"Pedro Lanz, Agent for KAS Stables",380000,,,10.1," 1/8",04/10/2025,1,7,
763,O,2023,,CH,C,04/07/2023,Good Magic,Beautiful Farewell,90,Frosted,Kinsman Farm,,Kinsman Farm,KY,6,OUT,,,03/19/2025,,,,,,
764,I,2023,,B,F,03/15/2023,Thousand Words,Bebinn,91,Bernardini,"Omar Ramirez Bloodstock, Agent XIV",,Omar Ramirez Bloodstock,KY,14,RNA,-22000,,,10.3," 1/8",04/10/2025,3,130,
765,O,2023,,B,F,04/11/2023,Beau Liam,Becky's Rainbow,92,Indygo Shiner,CM Thoroughbreds,,CM Thoroughbreds,WV,D,OUT,,,04/17/2025,,,,,,
766,O,2023,,DB/BR,F,02/17/2023,Central Banker,Bee in a Bonnet,93,Precise End,"Top Line Sales LLC, Agent XLVI",,Top Line Sales LLC,NY,1,OUT,,,03/20/2025,,,,,,
767,O,2023,,DB/BR,C,03/25/2023,Rock Your World,Bella Alicita,94,Bellamy Road,A B Thoroughbreds,,A B Thoroughbreds,KY,C,OUT,,,04/17/2025,,,,,,
768,I,2023,,B,F,04/27/2023,Independence Hall,Bella Joy,95,Kitten's Joy,Shooting Star Sales LLC,,Shooting Star Sales LLC,ON,12,"Taproot Bloodstock, Agent",80000,,,10.1," 1/8",04/10/2025,3,112,
769,O,2023,,DB/BR,F,05/13/2023,Solomini,Bella's Flair,96,Bellamy Road,"McMahon of Saratoga Thoroughbreds LLC, Agent",,McMahon of Saratoga Thoroughbreds LLC,NY,17,OUT,,,03/20/2025,,,,,,
770,O,2023,,B,F,04/09/2023,Beau Liam,Bella's Game,97,Soldat,"Hoppel LLC, Agent IX",,Hoppel LLC,NY,7,OUT,,,04/15/2025,,,,,,
771,I,2023,,B,C,04/22/2023,Quality Road,Bellavais,98,Tapit,"S G V Thoroughbreds LLC (Steven Venosa), Agent",,S G V Thoroughbreds LLC (Steven Venosa),KY,10,"Hoby Kight, Agent",120000,,,10.1," 1/8",04/10/2025,3,121,
772,I,2023,Fredericka's Rose,DB/BR,F,03/08/2023,St Patrick's Day,Bella Vincenza,99,Biondetti,Five Star Equestrian Sales,,Five Star Equestrian Sales,FL,C,RNA,-20000,,,10.4," 1/8",04/10/2025,2,89,
773,O,2023,,CH,C,05/05/2023,Mitole,Bello Porte,100,The Factor,"Navas Equine, Agent IX",,Navas Equine,FL,15,OUT,,,04/10/2025,,,,,,
774,O,2023,Battle Lou,B,C,02/04/2023,McKinzie,Belva Lockwood,101,Tiznow,"Best A Luck Farm LLC, Agent II",,Best A Luck Farm LLC,NY,3,OUT,,,04/05/2025,,,,,,
775,I,2023,,CH,C,02/19/2023,Essential Quality,Be Sneaky,102,Into Mischief,"Scanlon Training & Sales, Agent III",,Scanlon Training & Sales,KY,9,Marc Tacher,600000,,,9.4," 1/8",04/10/2025,1,24,
776,I,2023,,DB/BR,F,02/20/2023,Lexitonian,Bestatgettinbetter,103,Ghostzapper,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVI",,Wavertree Stables,KY,5,Ainedly Sierra,20000,,,11.0," 1/8",04/10/2025,1,28,
777,O,2023,,CH,C,04/15/2023,Omaha Beach,Best of Times,104,Mineshaft,"Randy Miles, Agent I",,Randy Miles,KY,19,OUT,,,04/10/2025,,,,,,
778,O,2023,,B,C,04/29/2023,Yaupon,Better Whisper,105,Tapit,"Julie Davies LLC, Agent X",,Julie Davies LLC,KY,10,OUT,,,04/17/2025,,,,,,
779,O,2023,,GR/RO,C,04/10/2023,Known Agenda,Bettyfromtheblock,106,Street Boss,"Niall Brennan Stables, Agent II",,Niall Brennan Stables,KY,8,OUT,,,04/09/2025,,,,,,
780,O,2023,,DB/BR,C,03/01/2023,Street Sense,Bev's Summer Song,107,Birdstone,"Top Line Sales LLC, Agent II",,Top Line Sales LLC,KY,1,OUT,,,04/16/2025,,,,,,
781,O,2023,,CH,F,05/30/2023,Vekoma,Beyond Our Reach (IRE),108,Danehill Dancer (IRE),"Golden Rock Thoroughbreds, Agent XIV",,Golden Rock Thoroughbreds,KY,16,OUT,,,04/04/2025,,,,,,
782,I,2023,,B,F,02/08/2023,Good Magic,Beyond the Moon,109,Malibu Moon,"Tom McCrocklin, Agent VII",,Tom McCrocklin,KY,18,Musaab ElMaki,52000,,,21.2," 1/4",04/10/2025,1,2,
783,I,2023,,CH,C,04/28/2023,Charlatan,Bicolour,110,Tiznow,"Britton Peak, Agent",,Britton Peak,KY,19,"Wesley Ward, Louis Dubois & Gary Young, Agents",375000,,,10.0," 1/8",04/10/2025,1,23,
784,I,2023,,B,F,05/09/2023,City of Light,Biddy Duke,111,Bayern,Big Easy,,Big Easy,KY,H,C.H.P.R.,12000,,,10.3," 1/8",04/10/2025,1,58,
785,O,2023,,CH,C,05/14/2023,Speightstown,Big Meesh (IRE),112,High Chaparral (IRE),"de Meric Sales, Agent VI",,de Meric Sales,KY,12,OUT,,,04/10/2025,,,,,,
786,I,2023,,GR/RO,F,04/30/2023,Knicks Go,Big Rings,113,The Big Beast,"Scanlon Training & Sales, Agent",,Scanlon Training & Sales,KY,9,"Hidden Brook, Agent",175000,,,10.1," 1/8",04/10/2025,3,124,
787,I,2023,,CH,C,05/27/2023,Vekoma,Big Thrill,114,Big Drama,"Ocala Stud, Agent",,Ocala Stud,NY,4,"Maverick Racing and CHC, Inc.",750000,,,20.3," 1/4",04/10/2025,1,12,
788,O,2023,,B,F,02/28/2023,Yaupon,Big Time,115,Astrology,"Pick View LLC, Agent XII",,Pick View LLC,KY,G,OUT,,,04/11/2025,,,,,,
789,I,2023,,B,C,02/02/2023,Maxfield,Bilboquet,116,Smart Strike,"Navas Equine, Agent VII",,Navas Equine,VA,15,West Coast Racing,490000,,,10.1," 1/8",04/10/2025,2,69,
790,O,2023,,B,C,04/14/2023,Complexity,Bit O Bodie,117,Bodemeister,"Really and Truly Thoroughbreds, Agent IV",,Really and Truly Thoroughbreds,KY,2,OUT,,,03/27/2025,,,,,,
791,O,2023,,DB/BR,C,03/02/2023,Ghostzapper,Blame Debbie,118,Blame,"Top Line Sales LLC, Agent I",,Top Line Sales LLC,KY,1,OUT,,,04/10/2025,,,,,,
792,I,2023,,B,C,02/03/2023,Maximus Mischief,Bless You,119,Munnings,Grassroots Training & Sales LLC,,Grassroots Training & Sales LLC,KY,J,Harmash Racing,260000,,,9.4," 1/8",04/10/2025,1,3,
793,I,2023,,GR/RO,F,05/06/2023,Bolt d'Oro,Blini,120,Tapit,"Paul Sharp, Agent I",,Paul Sharp,KY,8,Saints or Sinners LLC,260000,,,10.1," 1/8",04/10/2025,1,40,
794,O,2023,,GR/RO,C,01/29/2023,Halladay,Blintz of Bel Air,121,Unusual Heat,"Six K's Training & Sales LLC, Agent X",,Six K's Training & Sales LLC,CA,20,OUT,,,04/17/2025,,,,,,
795,I,2023,,B,F,03/27/2023,Maclean's Music,Blue,122,Pioneerof the Nile,"Six K's Training & Sales LLC, Agent X",,Six K's Training & Sales LLC,FL,20,"Alabdullatif Bloodstock, Agent",45000,,,21.1," 1/4",04/10/2025,2,60,
796,I,2023,,CH,C,01/28/2023,Khozan,Blue Bird Lady,123,Congrats,"Journeyman Bloodstock Services, Inc.","(Brent & Crystal Fernung), Agent",Journeyman Bloodstock Services,FL,2,C.H.P.R.,15000,,,10.4," 1/8",04/10/2025,2,92,
797,O,2023,Motor City Man,B,C,05/12/2023,Mo Town,Blue Eyed Sweetie,124,West Acre,"Hoppel LLC, Agent II",,Hoppel LLC,FL,7,OUT,,,04/10/2025,,,,,,
798,I,2023,Eye Appeal,DB/BR,C,02/28/2023,Khozan,Blue Katana,125,Formal Dinner,"Omar Ramirez Bloodstock, Agent XVI",,Omar Ramirez Bloodstock,FL,14,Desert Boy,30000,Y,,10.1," 1/8",04/10/2025,1,22,
799,I,2023,,B,F,02/02/2023,Bolt d'Oro,Blue Kisses,126,Pulpit,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",,Wavertree Stables,KY,5,"Kimmel / Sallusto, Agent",225000,,,20.3," 1/4",04/10/2025,1,8,
800,O,2023,,B,F,02/13/2023,War Front,Blue Night (IRE),127,Galileo (IRE),"Centofanti Thoroughbreds, Agent I",,Centofanti Thoroughbreds,KY,G,OUT,,,04/10/2025,,,,,,
801,I,2023,,B,C,03/25/2023,Enticed,Bobtail,128,Uncle Mo,"Double Tap Sales LLC, Agent",,Double Tap Sales LLC,KY,14,VEB Racing Stable Corp,22000,Y,,10.1," 1/8",04/10/2025,2,61,
802,I,2023,,GR/RO,C,03/30/2023,The Factor,Bohemian Frost,129,Frosted,Ocala Stud,,Ocala Stud,FL,4,"D. Mensh, E. Plesa, Agent",40000,,,21.2," 1/4",04/10/2025,3,129,
803,I,2023,,B,C,04/27/2023,Maclean's Music,Bonita Bay,130,Bernardini,"1880 Bloodstock, Agent I",,1880 Bloodstock,KY,20,Miguel Rodriguez,10000,,,10.1," 1/8",04/10/2025,3,127,
804,O,2023,,DB/BR,C,02/18/2023,Not This Time,Bonneville Flats,131,Flat Out,"Navas Equine, Agent VI",,Navas Equine,KY,15,OUT,,,04/11/2025,,,,,,
805,I,2023,,CH,C,04/26/2023,Global Campaign,Bootsy's Hadenough,132,Paynter,"1880 Bloodstock, Agent I",,1880 Bloodstock,KY,20,RNA,-290000,,,10.0," 1/8",04/10/2025,1,35,
806,O,2023,,GR/RO,C,05/19/2023,Nyquist,Bo's Image,133,Tapit,"Eddie Woods, Agent XXXIX",,Eddie Woods,KY,11,OUT,,,03/31/2025,,,,,,
807,O,2023,,B,C,05/12/2023,Twirling Candy,Bourbonesque,134,Dynaformer,"Cesar Loya Training & Sales, Agent V",,Cesar Loya Training & Sales,KY,1,OUT,,,04/10/2025,,,,,,
808,O,2023,,GR/RO,F,03/21/2023,Not This Time,Bourbon Royale,135,Tapit,Winner Circle Racing Stable Corp.,,Winner Circle Racing Stable Corp.,KY,20,OUT,,,04/17/2025,,,,,,
809,O,2023,,DB/BR,F,03/05/2023,Medaglia d'Oro,Bramble Berry,136,Brethren,"Pick View LLC, Agent XI",,Pick View LLC,KY,G,OUT,,,04/10/2025,,,,,,
810,O,2023,,DB/BR,C,02/26/2023,Ghostzapper,Bramble Queen,137,Silent Name (JPN),"Randy Miles, Agent XXIV",,Randy Miles,ON,19,OUT,,,04/08/2025,,,,,,
811,I,2023,,GR/RO,C,03/03/2023,Frosted,Brassy Lassie,138,City Zip,Abracadabra Farm,,Abracadabra Farm,KY,9,Warren Ranch LLC,45000,,,10.2," 1/8",04/10/2025,1,54,
812,I,2023,,B,C,03/13/2023,Lexitonian,Breach of Duty,139,Broken Vow,"Pick View LLC, Agent IV",,Pick View LLC,OK,G,RNA,-65000,,,20.4," 1/4",04/10/2025,1,4,
813,I,2023,,DB/BR,F,04/27/2023,Complexity,Breakshot,140,Lemon Drop Kid,"Cesar Loya Training & Sales, Agent",,Cesar Loya Training & Sales,KY,1,"Corbin Blumberg, Agent",325000,,,10.0," 1/8",04/10/2025,1,18,
814,I,2023,,B,C,05/07/2023,Mo Town,Breezing Bye,141,City Zip,"Kings Equine, Agent VI",,Kings Equine,FL,1,TIB LLC,70000,,,10.0," 1/8",04/10/2025,1,31,
815,I,2023,,B,C,05/08/2023,Uncle Chuck,Brennan,142,Forestry,"Craig L. Wheeler, Agent",,Craig L. Wheeler,FL,3,AMO Racing,65000,,,10.0," 1/8",04/10/2025,2,105,
816,I,2023,,CH,F,01/21/2023,Vekoma,Brewster Flats,143,Mineshaft,"Randy Miles, Agent VI",,Randy Miles,KY,19,RNA,-120000,,,10.2," 1/8",04/10/2025,1,9,
817,I,2023,,B,C,04/14/2023,Yaupon,Bride Street,144,Street Cry (IRE),"Pick View LLC, Agent V",,Pick View LLC,KY,G,Bill & Corinne Heiligbrodt,350000,,,10.0," 1/8",04/10/2025,1,45,
818,O,2023,,DB/BR,C,04/02/2023,Medaglia d'Oro,Bridles Prayer,145,Unbridled's Song,"Cesar Loya Training & Sales, Agent VI",,Cesar Loya Training & Sales,KY,1,OUT,,,04/17/2025,,,,,,
819,I,2023,,B,F,03/06/2023,Tiz the Law,Brie's Snowflake,146,Tale of the Cat,"Cortez Racing & Sales, Agent",,Cortez Racing & Sales,KY,15,"Jeff Mackor, Agent for Keith Johnston",150000,,,10.1," 1/8",04/10/2025,1,50,
820,I,2023,,B,F,04/14/2023,McKinzie,Broadway Diner,147,Tapizar,"de Meric Sales, Agent IX",,de Meric Sales,KY,12,"Chad Schumer, Agent",35000,,,10.2," 1/8",04/10/2025,2,84,
821,O,2023,,DB/BR,F,03/08/2023,Mendelssohn,Broadway Run,148,Prospective,"Hidden Brook, Agent I",,Hidden Brook,KY,1,OUT,,,04/09/2025,,,,,,
822,I,2023,,B,F,04/02/2023,Yaupon,Broken Blues,149,Broken Vow,"Best A Luck Farm LLC, Agent X",,Best A Luck Farm LLC,PA,3,Three Amigos,325000,,,10.1," 1/8",04/10/2025,1,11,
823,I,2023,,B,F,02/16/2023,Mendelssohn,Broken Oath,150,Broken Vow,Golden Thoroughbreds Training and Sales,,Golden Thoroughbreds Training and Sales,KY,C,"Julio Rada, Agent",30000,,,10.2," 1/8",04/10/2025,2,85,
824,O,2023,,CH,F,01/26/2023,Vino Rosso,Broken Table (IRE),151,Mastercraftsman (IRE),"Caliente Thoroughbreds, Agent",,Caliente Thoroughbreds,NY,E,OUT,,,04/17/2025,,,,,,
825,O,2023,,B,C,02/03/2023,Twirling Candy,Brooke and Emory,152,Speightstown,"Tom McCrocklin, Agent VI",,Tom McCrocklin,KY,18,OUT,,,04/10/2025,,,,,,
826,O,2023,,B,C,03/12/2023,Not This Time,Bubala,153,Candy Ride (ARG),"S B M Training and Sales, Agent II",,S B M Training and Sales,KY,2,OUT,,,04/10/2025,,,,,,
827,O,2023,Princess Cleo,GR/RO,F,03/15/2023,Cairo Prince,Budget Cut,154,Super Saver,Grassroots Training & Sales LLC,,Grassroots Training & Sales LLC,KY,J,OUT,,,04/15/2025,,,,,,
828,O,2023,,CH,F,04/02/2023,Nyquist,Bullish Sentiment,155,Stormy Atlantic,"Niall Brennan Stables, Agent III",,Niall Brennan Stables,NY,8,OUT,,,04/09/2025,,,,,,
829,I,2023,,B,C,05/16/2023,Honest Mischief,Bustinattheseams,156,Bustin Stones,"Scanlon Training & Sales, Agent V",,Scanlon Training & Sales,NY,9,Harmash Racing,175000,,,10.0," 1/8",04/10/2025,2,73,
830,O,2023,,DB/BR,F,01/21/2023,Mo Town,Butch's Mango,157,Giant Gizmo,"Tom McCrocklin, Agent XV",,Tom McCrocklin,NY,18,OUT,,,04/10/2025,,,,,,
831,I,2023,,DB/BR,F,04/03/2023,Raging Bull (FR),Button Girl,158,Mizzen Mast,"Marcial Galan, Agent I",,Marcial Galan,KY,A,RNA,-20000,,,10.1," 1/8",04/10/2025,3,117,
832,I,2023,,B,C,02/03/2023,Yaupon,Buy Me a Rose,159,Violence,"Golden Rock Thoroughbreds, Agent I",,Golden Rock Thoroughbreds,KY,16,"North Hills Co., Ltd.",60000,,,10.0," 1/8",04/10/2025,1,14,
833,I,2023,,B,C,03/13/2023,Uncle Mo,Cacciatora (VEN),160,Point of Entry,"Eddie Woods, Agent XLI",,Eddie Woods,KY,11,"Marquee Bloodstock, Agent",1300000,,,10.0," 1/8",04/10/2025,1,15,
834,I,2023,,DB/BR,C,04/09/2023,Silver State,Caftan,161,Awesome Again,Dynasty Thoroughbreds,,Dynasty Thoroughbreds,KY,6,Koichi Shintani,75000,,,10.2," 1/8",04/10/2025,2,62,
835,I,2023,Keematee,DB/BR,F,03/22/2023,American Freedom,Caged Mistress,162,Ministers Wild Cat,"Wavertree Stables, Inc. (Ciaran Dunne), Agent VI",,Wavertree Stables,KY,5,C.H.P.R.,15000,,,21.4," 1/4",04/10/2025,3,126,
836,I,2023,,B,C,04/19/2023,Enticed,Calais,163,A.P. Indy,"Blue Sapphire Stables, Agent IV",,Blue Sapphire Stables,KY,16,San Lazaro Studio,10000,,,10.2," 1/8",04/10/2025,1,57,
837,I,2023,,B,F,05/01/2023,Central Banker,Calidez,164,Spring At Last,"Best A Luck Farm LLC, Agent II",,Best A Luck Farm LLC,NY,3,"Sallusto & Kimmel, Agent for Winning Move Stable",200000,,,10.0," 1/8",04/10/2025,2,82,
838,O,2023,,B,F,03/03/2023,Rock Your World,Callipepla,165,Yes It's True,"Eddie Woods, Agent XXXVII",,Eddie Woods,VA,11,OUT,,,04/17/2025,,,,,,
839,I,2023,Highly Connected,B,C,04/11/2023,Connect,Call of Love,166,Lemon Drop Kid,"Hernandez Stables, Inc., Agent for Nova Stables",,Hernandez Stables,KY,13,Galyn Bennett,170000,,,10.2," 1/8",04/10/2025,3,118,
840,I,2023,,B,C,03/16/2023,Silver State,Calypsa,167,Speightstown,"CM Thoroughbreds, Agent II",,CM Thoroughbreds,VA,D,RNA,-55000,,,21.2," 1/4",04/10/2025,3,122,
841,I,2023,,DB/BR,C,02/05/2023,Connect,Camielee,168,Harlan's Holiday,"Grade One Investments LLC, Agent II",,Grade One Investments LLC,KY,14,Mahmud Mouni,300000,,,10.0," 1/8",04/10/2025,2,96,
842,I,2023,,CH,F,03/18/2023,Catholic Boy,Camou,169,War Front,"Harris Training Center LLC, Agent IV",,Harris Training Center LLC,KY,13,Judith Walkin-Blanchard / Recaldo Blanchard,1000,,,10.2," 1/8",04/10/2025,3,123,
843,I,2023,,DB/BR,C,03/12/2023,Classic Empire,Campaigning,170,Nyquist,"Global Thoroughbreds LLC, Agent",,Global Thoroughbreds LLC,KY,6,Martin Weis,60000,Y,,10.1," 1/8",04/10/2025,2,93,
844,I,2023,,B,C,03/24/2023,Silver State,Campionessa,171,A.P. Indy,"White Lilac (Katie Miranda), Agent I",,White Lilac (Katie Miranda),FL,17,"K.O.I.D. Co., Ltd.",30000,Y,,10.2," 1/8",04/10/2025,1,49,
845,I,2023,,DB/BR,C,05/01/2023,Omaha Beach,Canadian River,172,Smart Strike,"Omar Ramirez Bloodstock, Agent X",,Omar Ramirez Bloodstock,NY,14,Harry Rosenblum,50000,Y,,10.2," 1/8",04/10/2025,2,75,
846,O,2023,,B,C,05/03/2023,Munnings,Cantata,173,Medaglia d'Oro,Shooting Star Sales LLC,,Shooting Star Sales LLC,KY,12,OUT,,,04/17/2025,,,,,,
847,O,2023,,DB/BR,C,04/27/2023,Nyquist,Cape Mischief,174,Into Mischief,"Majestic, Agent VI",,Majestic,KY,13,OUT,,,04/09/2025,,,,,,
848,O,2023,El Orejon,B,C,02/14/2023,Adios Charlie,Capitalism At Risk,175,Bull Market,"Hoppel LLC, Agent V",,Hoppel LLC,FL,7,OUT,,,04/10/2025,,,,,,
849,O,2023,,B,F,05/06/2023,Candy Ride (ARG),Cara Bella,176,Ghostzapper,"Niall Brennan Stables, Agent XXV",,Niall Brennan Stables,KY,8,OUT,,,04/17/2025,,,,,,
850,I,2023,,DB/BR,C,04/14/2023,Tacitus,Cara Dura,177,War Front,"Top Line Sales LLC, Agent XL",,Top Line Sales LLC,KY,1,Narvick International,100000,,,10.2," 1/8",04/10/2025,2,83,
851,I,2023,,B,F,04/17/2023,Maximus Mischief,Caribbean Girl,178,Pioneerof the Nile,Limitless Thoroughbred LLC,,Limitless Thoroughbred LLC,NY,16,Tracy L. Anderson,12000,,,10.4," 1/8",04/10/2025,2,97,
852,I,2023,,CH,F,04/02/2023,Midshipman,Caroline County,179,Tapizar,"Randy Miles, Agent VIII",,Randy Miles,KY,19,"Nolan Ramsey, Agent",15000,Y,,10.3," 1/8",04/10/2025,2,86,
853,I,2023,,B,C,02/16/2023,Street Boss,Caroline Victoria,180,Lonhro (AUS),"Gene Recio, Agent IX",,Gene Recio,NY,17,RNA,-95000,,,21.0," 1/4",04/10/2025,3,132,
854,O,2023,,B,C,01/24/2023,Uncle Mo,Cash Refund (GB),181,Golden Horn (GB),"White Lilac (Katie Miranda), Agent VI",,White Lilac (Katie Miranda),NY,17,OUT,,,04/16/2025,,,,,,
855,O,2023,,DB/BR,F,05/01/2023,Win Win Win,Cash Reserve,182,Distorted Humor,Thorostock LLC,,Thorostock LLC,FL,H,OUT,,,04/17/2025,,,,,,
856,O,2023,Army Tank,CH,C,04/14/2023,Army Mule,Castinette Dancer,183,Ministers Wild Cat,"Top Line Sales LLC, Agent XXIX",,Top Line Sales LLC,KY,1,OUT,,,04/10/2025,,,,,,
857,I,2023,,CH,F,04/24/2023,Daredevil,Casual Smile (GB),184,Sea The Stars (IRE),Darren Egan,,Darren Egan,KY,G,"Amanda Gillman, Agent for Brody Racing LLC",30000,,,10.2," 1/8",04/10/2025,2,65,
858,I,2023,,B,C,04/20/2023,Known Agenda,Cateybug,185,Tiznow,A. G. Sales,,A. G. Sales,KY,18,"North Hills Co., Ltd.",35000,,,10.2," 1/8",04/10/2025,1,47,
859,I,2023,,B,F,02/21/2023,Modernist,Causin' Trouble,186,Noble Causeway,"Ordonez Thoroughbreds, Agent",,Ordonez Thoroughbreds,NY,14,Gentry Farms,210000,,,10.1," 1/8",04/10/2025,2,103,
860,I,2023,Maxxander,DB/BR,C,03/07/2023,Maxfield,Ceci Valentina,187,Prospective,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XVIII",,Wavertree Stables,KY,5,RNA,-235000,,,10.1," 1/8",04/10/2025,2,68,
861,I,2023,,B,F,04/15/2023,Twirling Candy,Celestial Woods,188,Forestry,"Eddie Woods, Agent XXXIV",,Eddie Woods,KY,11,RNA,-90000,,,21.1," 1/4",04/10/2025,2,101,
862,I,2023,,DB/BR,C,04/07/2023,Munnings,Celtic Summer,189,Northern Afleet,"S G V Thoroughbreds LLC (Steven Venosa), Agent",,S G V Thoroughbreds LLC (Steven Venosa),KY,10,Paullie B Racing,12000,,,10.0," 1/8",04/10/2025,2,72,
863,O,2023,Newlyn,DB/BR,C,02/08/2023,Munnings,C'Est La Vie,190,Medaglia d'Oro,"Pick View LLC, Agent VI",,Pick View LLC,NY,G,OUT,,,04/17/2025,,,,,,
864,I,2023,,B,C,03/20/2023,Beau Liam,Chamade,191,Flatter,Cruzin' Thoroughbreds LLC,,Cruzin' Thoroughbreds LLC,KY,C,"Michael Feriole, Agent",72500,Y,,10.0," 1/8",04/11/2025,1,53,
865,I,2023,,B,F,01/22/2023,Uncle Chuck,Champina,192,Daredevil,"Navas Equine, Agent III",,Navas Equine,FL,15,RNA,-235000,,,10.0," 1/8",04/11/2025,1,36,
866,I,2023,,GR/RO,C,04/01/2023,Raging Bull (FR),Chanel's Pride,193,Alphabet Soup,Advanced Thoroughbreds LLC,,Advanced Thoroughbreds LLC,KY,20,Paul Burnup,10000,,,10.1," 1/8",04/11/2025,2,106,
867,I,2023,,B,C,03/05/2023,Independence Hall,Channel Princess,194,English Channel,"First Call, Agent",,First Call,PA,14,"Pedro Lanz, Agent",185000,,,10.0," 1/8",04/11/2025,1,52,
868,O,2023,,DB/BR,F,02/22/2023,Not This Time,Charged Cotton,195,Dehere,"Centofanti Thoroughbreds, Agent I",,Centofanti Thoroughbreds,KY,G,OUT,,,04/11/2025,,,,,,
869,I,2023,,DB/BR,F,04/04/2023,McKinzie,Charlatana,196,Harlan's Holiday,"Scanlon Training & Sales, Agent XII",,Scanlon Training & Sales,KY,9,RNA,-190000,,,10.1," 1/8",04/11/2025,1,34,
870,O,2023,,B,F,04/29/2023,Yaupon,Charming Delilah,197,Stephen Got Even,"de Meric Sales, Agent XIX",,de Meric Sales,KY,12,OUT,,,04/17/2025,,,,,,
871,I,2023,Chasing Numbers,DB/BR,F,03/08/2023,Cloud Computing,Chasing Helicity,198,Sky Mesa,"Hernandez Stables, Inc., Agent for Nova Stables",,Hernandez Stables,KY,13,Mary Lee Pinkerton,47000,,,10.2," 1/8",04/11/2025,3,123,
872,O,2023,,CH,C,02/11/2023,Complexity,Cheerleader,199,Flashy Bull,"Hoppel LLC, Agent IX",,Hoppel LLC,KY,7,OUT,,,04/11/2025,,,,,,
873,O,2023,,B,C,01/17/2023,McKinzie,Chelsea Road,200,Speightstown,"Kings Equine, Agent II",,Kings Equine,KY,1,OUT,,,03/24/2025,,,,,,
874,O,2023,,CH,F,03/22/2023,Known Agenda,Cherry Marie,201,Carpe Diem,"Chuy Ceballos, Agent I",,Chuy Ceballos,KY,19,OUT,,,04/12/2025,,,,,,
875,I,2023,,B,C,05/01/2023,Yaupon,Chestnut Street,202,Scat Daddy,"Hoppel LLC, Agent XII",,Hoppel LLC,KY,7,Spendthrift Farm LLC,625000,,,20.2," 1/4",04/11/2025,1,1,
876,I,2023,,B,F,03/10/2023,Beau Liam,Chic Gloria,203,Archarcharch,"Triple C Sales, Agent",,Triple C Sales,KY,16,"Osbaldo Jauregui, Agent",60000,,,10.0," 1/8",04/11/2025,2,92,
877,O,2023,,B,F,03/31/2023,Street Sense,Chiffon,204,Malibu Moon,"Thorostock LLC, Agent",,Thorostock LLC,KY,H,OUT,,,04/11/2025,,,,,,
878,I,2023,,CH,C,03/30/2023,Complexity,Choir,205,Pulpit,"Julie Davies LLC, Agent V",,Julie Davies LLC,KY,10,RNA,-150000,,,10.0," 1/8",04/11/2025,1,17,
879,I,2023,,B,C,04/24/2023,Echo Town,Christiansted,206,Artie Schiller,Thorostock LLC,,Thorostock LLC,KY,H,L & N Racing LLC,180000,,,20.4," 1/4",04/11/2025,1,39,
